emp_no,first_name,last_name,title,from_date,salary,rnum
472646,Yuping,Hebden,Senior Staff,1995-08-25,78525,1
472657,Ingemar,Shumilov,Senior Staff,1986-09-06,59683,1
472678,Mitsuyuki,Gruenwald,Senior Staff,1992-12-04,40000,1
472680,Suvo,Ratzlaff,Assistant Engineer,1992-06-19,52383,1
472681,Richara,Kilgore,Senior Engineer,1994-04-01,40000,1
472686,Prasadram,Oxman,Senior Engineer,1994-03-13,40000,1
472701,Jiann,Isaac,Technique Leader,1987-08-08,61719,1
472705,Chaoyi,Gimarc,Senior Engineer,1989-02-08,50102,1
472706,Kerryn,Morrin,Senior Staff,1997-05-11,81887,1
472708,Kokou,Streit,Senior Staff,1993-07-10,67718,1
472709,Anestis,Majewski,Senior Staff,1997-09-23,86225,1
472719,Arunas,Lammel,Staff,1999-11-12,40000,1
472723,Arvind,Kowalchuk,Senior Staff,1985-07-04,83805,1
472735,Zejun,Miyakawa,Senior Engineer,1990-09-12,40000,1
472736,Franziska,Silva,Senior Engineer,1994-12-19,40000,1
472740,Mong,Demian,Staff,1998-05-07,51980,1
472764,Boalin,Emden,Senior Engineer,1991-08-04,53608,1
472796,Basim,Terkki,Staff,1985-05-23,59336,1
472797,Behnaam,Griswold,Senior Engineer,1994-09-03,44059,1
472808,Duangkaew,Landherr,Senior Engineer,1991-02-11,49219,1
472829,Baziley,Highland,Senior Staff,1998-09-12,58881,1
472834,Giordano,Lanphier,Senior Staff,2000-04-23,40000,1
472836,Alassane,Rassart,Engineer,1994-09-09,43608,1
472853,Gila,Limongiello,Senior Staff,1993-06-30,62615,1
472857,Xiaoqiang,Aseltine,Senior Engineer,1990-07-19,69772,1
472867,Zito,Bondorf,Engineer,1998-11-23,52347,1
472887,Gino,Kaltofen,Staff,1992-12-18,85158,1
472895,Jongsuk,Harllee,Engineer,1985-06-26,40000,1
472900,Shahaf,Copas,Senior Engineer,1987-03-12,44722,1
472907,Sanjit,Chepyzhov,Engineer,1996-05-24,53328,1
472914,Weidon,Lorho,Senior Staff,1995-01-20,60135,1
472920,Shuichi,Cronin,Senior Staff,1999-02-19,40000,1
472925,Fusako,Prampolini,Senior Staff,1996-12-12,44130,1
472931,Hsiangchu,Vandervoorde,Senior Staff,1993-04-17,40000,1
472939,Naraig,Dalton,Senior Staff,1994-04-29,71145,1
472957,Guiseppe,Brookman,Staff,1997-03-12,55652,1
472959,Mingdong,Leslie,Staff,1999-12-04,68535,1
472964,Shigeo,Beznosov,Senior Engineer,1986-07-27,57575,1
472969,Yongqiao,Ramsak,Assistant Engineer,1987-05-11,53142,1
472977,Hauke,Peot,Senior Staff,1996-12-26,40000,1
472978,Vishu,Zschoche,Senior Staff,1995-02-18,45702,1
472981,Nikolaos,Lally,Engineer,1998-01-03,52882,1
472984,Achilleas,Molberg,Senior Staff,1992-02-07,40000,1
472985,Khun,Lieblein,Senior Engineer,1994-05-11,43142,1
472990,Kyoichi,Hitomi,Senior Staff,1991-10-13,72260,1
472997,Muneo,Salinas,Engineer,1994-11-10,62950,1
473015,Filipe,Ranst,Senior Staff,1994-02-18,40000,1
473021,Akemi,Attimonelli,Engineer,1996-10-01,43233,1
473038,Radhika,Furudate,Engineer,1999-01-31,40000,1
473050,Remko,Dalphin,Assistant Engineer,1987-02-21,40000,1
473076,Shaowei,Chelton,Senior Engineer,2002-03-08,65285,1
473078,Feiyu,Bernatsky,Technique Leader,1997-01-05,47506,1
473097,Shooichi,Linnainmaa,Senior Staff,1995-05-18,53510,1
473116,Sadun,Bultermann,Senior Staff,1993-05-25,91719,1
473121,Sushant,Hennings,Senior Engineer,1992-09-10,40000,1
473128,Weijing,Dredge,Senior Engineer,2000-11-13,59089,1
473134,Navid,Perz,Senior Engineer,1996-08-22,47106,1
473140,Jiakeng,Rosti,Senior Engineer,1993-09-04,54707,1
473160,Fuqing,Rosay,Staff,1999-03-11,40000,1
473166,Masamitsu,Erde,Senior Staff,1999-04-22,75890,1
473186,Jiann,Tagansky,Senior Engineer,1996-12-06,43810,1
473200,Kerhong,Famili,Senior Engineer,1987-05-11,40000,1
473204,Arunachalam,Masaki,Senior Engineer,1992-04-16,49156,1
473212,Naraig,Mayerwieser,Staff,1987-09-15,49613,1
473215,Keung,Ritzmann,Senior Staff,1990-04-02,40000,1
473224,Arup,Crabtree,Senior Engineer,1999-10-22,40000,1
473232,Jagoda,Baez,Staff,1998-01-07,73490,1
473241,Harjit,Cannane,Technique Leader,1985-07-06,40000,1
473274,JoAnna,Limongiello,Senior Staff,1998-02-21,40000,1
473287,Odysseas,Bednarek,Senior Engineer,1996-05-06,40000,1
473298,Basil,Yoshizawa,Engineer,1996-04-17,46614,1
473307,Marla,Warwick,Senior Staff,1996-12-12,40000,1
473314,Hironobu,Ruemmler,Senior Staff,1993-05-21,56673,1
473317,Supot,Ranai,Senior Engineer,1998-05-06,61747,1
473322,Pantung,Lodder,Senior Staff,1997-02-01,56100,1
473329,Rajmohan,Chaudhury,Senior Engineer,1996-04-04,53338,1
473330,Naraig,Perfilyeva,Senior Staff,1993-12-09,45214,1
473350,Maia,Hammerschmidt,Senior Engineer,1985-07-30,40000,1
473370,Takushi,Zwicker,Senior Engineer,1996-08-11,40000,1
473379,Avishai,Callaway,Senior Engineer,1992-02-19,51201,1
473398,Vojin,Ouhyoung,Engineer,1999-09-05,40000,1
473411,Piyush,Leaver,Senior Staff,1988-08-14,56934,1
473445,Koldo,Janetzko,Senior Staff,1993-05-07,81479,1
473454,Yonghoan,Masaki,Senior Staff,1993-07-30,84849,1
473455,Shawna,Fabrizio,Senior Staff,1996-01-22,69202,1
473469,Subhrajyoti,Bhattacharjee,Senior Engineer,1993-08-12,52781,1
473471,Stabislas,Basawa,Senior Staff,1991-01-06,64018,1
473475,Dinkar,Moffat,Senior Engineer,1985-04-05,64156,1
473483,Genta,Gulla,Staff,1991-10-21,83050,1
473492,Doohun,Vuskovic,Engineer,1997-04-29,76218,1
473502,Satyanarayana,Fontet,Senior Staff,1987-02-24,40000,1
473514,Valeri,Kawashimo,Senior Engineer,1990-12-02,45955,1
473519,Douadi,Sifakis,Staff,1999-02-01,40000,1
473521,Malu,Katalagarianos,Senior Staff,1994-10-26,48978,1
473530,Chenye,Schrift,Senior Staff,1995-12-10,50977,1
473564,Serge,Basagni,Senior Engineer,1994-05-21,45544,1
473577,Bodo,Vesna,Senior Engineer,1995-11-26,56777,1
473579,Srinidhi,Champarnaud,Senior Staff,1993-10-21,41051,1
473585,Doowon,Ushiama,Technique Leader,1998-12-18,47099,1
473593,Marla,Esteva,Senior Staff,1993-12-08,57448,1
473599,Gennady,Rissanen,Senior Staff,1988-06-30,88945,1
473605,Nectarios,Monarch,Senior Engineer,1994-05-07,57686,1
473619,Goo,Doering,Engineer,1996-02-23,58888,1
473644,Ortrun,Makrucki,Senior Staff,1994-06-10,42702,1
473645,Richard,Lichtner,Senior Engineer,1992-12-13,40000,1
473659,Eishiro,Antonisse,Senior Staff,2000-08-07,41113,1
473669,Maya,Doering,Senior Engineer,1991-05-03,62014,1
473685,Kerhong,Aingworth,Senior Engineer,1985-07-24,55335,1
473690,Zhanqiu,Junot,Engineer,1998-08-07,40000,1
473693,Aluzio,Thambidurai,Engineer,1997-09-23,40489,1
473698,Felicidad,Sudkamp,Staff,1997-07-18,40000,1
473703,Steve,Baar,Senior Staff,1995-02-24,110537,1
473715,Kwangho,Bultermann,Senior Staff,2000-11-29,63851,1
473719,Bader,Mattern,Senior Staff,1990-07-27,62493,1
473740,Yaghout,Gladwell,Senior Staff,1995-11-10,40000,1
473741,Miomir,Chepyzhov,Engineer,1996-07-03,51978,1
473759,Alejandra,Shobatake,Engineer,1985-07-07,54354,1
473762,Khatoun,Underwood,Senior Engineer,1987-05-08,46691,1
473779,Qingxiang,Verspoor,Senior Engineer,1988-02-23,63730,1
473783,Steve,Marchegay,Senior Staff,1999-12-03,76998,1
473795,Navin,Maccarone,Engineer,1996-11-27,71508,1
473800,Herb,Lakshmanan,Staff,1995-11-01,77852,1
473801,Rosine,Manderick,Senior Engineer,1994-09-12,50675,1
473804,Gopalakrishnan,Baba,Senior Engineer,1992-03-25,60638,1
473805,Shunichi,Hoogerwoord,Senior Engineer,1988-09-11,68665,1
473806,Suebskul,Janocha,Senior Staff,1994-07-03,62089,1
473812,Khue,Levergood,Senior Staff,2002-05-28,79856,1
473822,Gina,Chaudhury,Senior Engineer,1992-02-26,40000,1
473832,Kwangjo,Parhami,Staff,1986-09-15,57961,1
473834,Kish,Zobel,Senior Staff,1992-10-24,63378,1
473841,Moriyoshi,McClure,Staff,1987-01-07,60484,1
473848,Magdalena,Butner,Senior Engineer,1996-02-20,40000,1
473897,Seongbae,Rattan,Engineer,1998-03-17,60857,1
473899,Yucai,Badache,Staff,1995-06-21,40000,1
473903,Stella,Sichman,Senior Staff,1996-01-16,105398,1
473910,Bokyung,Staelin,Staff,1994-02-27,47473,1
473911,Kwangyoen,Coorg,Technique Leader,1987-10-29,48857,1
473913,Sanjay,Munro,Senior Engineer,1993-04-03,44286,1
473919,Achilleas,Scallan,Senior Engineer,1994-07-04,40000,1
473921,Pragnesh,Kamber,Senior Staff,2001-11-24,43193,1
473923,Remzi,Hemaspaandra,Senior Engineer,1995-10-13,89395,1
473944,Kazuhiko,Rahier,Engineer,1995-09-25,73953,1
473953,Janche,Heystek,Staff,1999-08-21,73707,1
473964,Sanjeeva,Hempstead,Senior Staff,1993-07-09,51423,1
473975,Nagui,Yoshizawa,Senior Engineer,1993-09-25,40000,1
474022,Hironoby,Llado,Senior Engineer,1989-01-03,40000,1
474057,Mototsugu,Fasbender,Engineer,1994-03-13,56714,1
474063,Seongbin,Wilfing,Senior Staff,1996-10-28,40000,1
474064,Jeanne,Rathonyi,Senior Engineer,1985-10-06,40000,1
474073,Nishit,Vigier,Senior Staff,2000-01-03,88267,1
474076,Masoud,Pusterhofer,Senior Engineer,1999-08-09,40000,1
474086,Florian,Peroz,Engineer,1997-02-03,68706,1
474115,Hatsukazu,Rosaz,Engineer,1989-08-23,72373,1
474124,Magy,Koblick,Engineer,1999-04-16,40000,1
474131,Shridhar,Riexinger,Senior Engineer,1998-04-14,40000,1
474146,Nathan,Emiris,Senior Staff,1999-03-12,62003,1
474154,Jackson,Taneja,Senior Staff,1993-05-29,43259,1
474158,Jongsuk,Heijenga,Senior Staff,1993-02-28,40000,1
474173,Xiahua,Slaats,Senior Engineer,1992-07-08,40000,1
474176,Shimshon,Azuma,Senior Engineer,1993-07-02,87350,1
474183,Padma,Garnick,Senior Staff,1994-03-17,74177,1
474193,Phillip,Speckmann,Senior Engineer,1999-10-31,40678,1
474194,Ult,Iisaka,Senior Engineer,2002-06-22,46451,1
474200,Masako,Sabnani,Senior Staff,1995-10-06,96922,1
474209,Charmane,Masand,Senior Staff,1997-01-21,44400,1
474221,Bojan,Heuser,Senior Engineer,1992-02-27,40888,1
474232,Masamitsu,Jahnichen,Technique Leader,1996-06-26,40000,1
474254,Rosine,Munck,Senior Engineer,1998-01-05,69686,1
474280,Angel,Perry,Engineer,1994-06-20,40000,1
474290,Fei,Zhiwei,Senior Staff,1994-05-07,46804,1
474293,Udaiprakash,Kroft,Engineer,1987-10-31,53762,1
474303,Marco,Hockney,Senior Staff,1987-05-22,63290,1
474322,Kristinn,Gist,Staff,1987-01-16,45724,1
474324,Jackson,Ariola,Senior Staff,1994-01-18,48827,1
474353,Kannan,Zizka,Staff,1994-06-27,40000,1
474366,Bezalel,Asrin,Senior Engineer,1992-12-24,54235,1
474370,Susanna,Chelton,Staff,1996-09-17,40000,1
474376,Jovan,Bage,Senior Engineer,2002-07-24,46646,1
474386,Collette,Ohori,Engineer,2002-07-23,44880,1
474388,Shooichi,Bach,Senior Staff,2002-04-14,64476,1
474394,Jiakeng,Fritzsche,Senior Engineer,1995-02-08,44729,1
474447,Taizo,Fiutem,Senior Engineer,1996-04-10,40000,1
474474,Kazuhira,Lammel,Senior Staff,2002-03-17,71395,1
474490,Stafford,Koshiba,Senior Engineer,1992-12-29,40000,1
474492,Zhiguo,Rosch,Staff,1995-07-25,45825,1
474505,Percy,Schaft,Senior Engineer,1991-06-30,40000,1
474519,Paloma,Kawashima,Senior Staff,1993-11-13,53107,1
474527,Tsz,Delgrange,Senior Staff,1993-12-04,53882,1
474528,Billie,Georg,Engineer,1999-12-05,64445,1
474535,Elzbieta,Tasistro,Engineer,1994-07-28,43526,1
474556,Duri,Hartvigsen,Staff,1994-10-29,75850,1
474577,Manohar,Plump,Senior Staff,1994-12-20,71858,1
474580,Elvia,Grabner,Senior Staff,1994-10-31,63831,1
474586,Masamitsu,Wrigley,Senior Staff,1993-03-04,78998,1
474641,Xinan,Nastansky,Senior Engineer,1996-02-06,66490,1
474646,Nikolaos,Cannane,Senior Engineer,1986-12-13,40000,1
474654,Rayond,Schach,Senior Staff,2000-05-29,40000,1
474657,Bodo,Rothe,Senior Engineer,1991-01-16,71696,1
474684,Chinhyun,Klyachko,Staff,1999-02-10,122726,1
474690,Tristan,Rosin,Senior Staff,1994-09-28,50210,1
474697,Jenwei,Collette,Staff,1994-12-20,40000,1
474710,Hirochika,Roison,Senior Engineer,1993-09-21,40000,1
474725,Mayuko,Copas,Senior Staff,1994-12-23,59028,1
474728,Kousuke,Fandrianto,Senior Staff,1999-11-18,96736,1
474739,Vitali,Pargas,Senior Engineer,1995-07-11,40000,1
474750,Munir,Dengi,Engineer,1995-04-20,40000,1
474793,Arunachalam,Srimani,Staff,1992-01-19,95981,1
474797,Nitsan,Talmor,Senior Engineer,1993-03-07,51279,1
474798,Chiranjit,Gide,Senior Staff,1994-02-28,75940,1
474801,Aleksandar,Slaats,Engineer,2001-09-12,40000,1
474818,Narain,Ghemri,Senior Engineer,1994-10-31,41418,1
474837,Chenyi,Schaaf,Senior Staff,1986-04-28,40000,1
474851,Tomoyuki,Gerlach,Senior Engineer,1999-04-26,51018,1
474859,Sibyl,Matzen,Senior Engineer,1996-06-17,40000,1
474883,Kwangyoen,Stasinski,Senior Engineer,1991-09-12,40000,1
474891,Almudena,Peres,Senior Engineer,1996-08-16,40000,1
474898,Xiaoheng,Marletta,Senior Engineer,1997-04-27,40000,1
474912,Nirmal,Lemarechal,Senior Staff,1996-09-22,86397,1
474921,Aimee,Baak,Senior Staff,1989-09-02,46090,1
474943,Kazuhiko,Pileggi,Staff,1996-03-26,70902,1
474950,Lijia,Cannane,Staff,1998-09-04,40000,1
474980,Achilleas,Rindone,Senior Staff,1993-09-12,42091,1
474990,Ewing,Fioravanti,Senior Engineer,1985-09-05,46668,1
474996,Saeed,Gelosh,Assistant Engineer,1999-06-05,40000,1
475001,Heather,Chaudhuri,Senior Staff,1999-03-19,40000,1
475003,Branimir,Miara,Senior Staff,1996-08-10,88287,1
475009,Aral,Takkinen,Senior Engineer,1998-06-09,40000,1
475013,Zdislav,Marciano,Senior Engineer,1996-07-26,40000,1
475016,Takahira,Douceur,Senior Engineer,1994-05-01,40584,1
475039,Kotesh,Ertl,Senior Engineer,1997-06-14,40000,1
475051,Ulises,Vitiello,Senior Engineer,1995-10-21,58191,1
475054,Dipankar,Buescher,Senior Engineer,1994-05-15,59913,1
475071,Chinho,Assaf,Senior Staff,1995-06-06,40000,1
475072,Aluzio,Benzaken,Senior Engineer,1995-06-09,56991,1
475077,Claude,Ouhyoung,Senior Staff,1997-12-06,47175,1
475082,Elvia,Flexer,Senior Engineer,1998-01-09,59957,1
475089,Sasan,Haraldson,Senior Engineer,1991-02-14,46884,1
475091,Giap,Bridgland,Technique Leader,1995-04-14,50799,1
475093,Almudena,Streit,Senior Staff,1993-01-15,40000,1
475097,Marek,Koblick,Senior Staff,1992-04-23,71013,1
475108,Basim,Hoppenstand,Staff,1995-12-31,84007,1
475140,Shigeu,Jayawardene,Engineer,1999-08-08,40000,1
475148,Srinidhi,Pero,Senior Engineer,2000-05-19,40000,1
475181,Ebbe,Terwilliger,Staff,1997-10-10,52673,1
475190,Yuqun,Figueira,Senior Engineer,1993-02-07,42135,1
475195,Nahid,Mitina,Senior Engineer,1993-05-03,60353,1
475204,Leandro,Giaccio,Senior Staff,1985-08-04,74087,1
475205,Maris,Rusterholz,Technique Leader,1988-02-06,40000,1
475218,Basant,Muhling,Technique Leader,1986-11-16,59562,1
475221,Yuqun,Rassart,Senior Engineer,2002-05-10,65150,1
475234,Roded,Doering,Staff,1988-11-11,61781,1
475240,Yurij,Babu,Senior Engineer,1998-05-16,48552,1
475241,Mayuri,Garnick,Technique Leader,1986-02-17,46477,1
475259,Zhensheng,Radivojevic,Senior Engineer,1997-01-15,40417,1
475265,Fan,Simkin,Senior Engineer,1993-03-08,41475,1
475266,Rance,Engelmann,Technique Leader,1985-10-25,64128,1
475269,Rance,Cullers,Senior Engineer,1986-01-02,59523,1
475284,Dzung,Roohalamini,Senior Engineer,1992-03-29,67997,1
475299,Luigi,Cincotta,Senior Staff,1998-03-25,71059,1
475300,Jongsuk,Schaar,Senior Staff,1997-06-03,40636,1
475304,Shushma,Rajaraman,Senior Staff,1988-09-28,48342,1
475329,Atreyi,Eppinger,Engineer,1986-02-01,55932,1
475334,Dietrich,Hiltgen,Senior Staff,1991-04-07,55534,1
475338,Oscal,Desikan,Senior Staff,1994-09-15,59096,1
475342,Arif,Gelosh,Staff,1988-02-17,85606,1
475348,Kazunori,Merkl,Engineer,1997-10-05,56863,1
475351,Barna,Garigliano,Engineer,1995-03-01,40000,1
475358,Ramachenga,Ebeling,Senior Engineer,1985-11-14,40738,1
475367,Premal,Caine,Staff,1997-12-01,62117,1
475371,Gay,Cappello,Staff,1998-05-02,43161,1
475377,Xinyu,Dayana,Senior Engineer,1999-02-28,48367,1
475383,Visit,Isard,Staff,1998-08-12,40000,1
475384,Kiyokazu,Domenig,Senior Staff,1997-06-01,63315,1
475389,Kazuhisa,Nations,Senior Engineer,1996-08-05,40000,1
475392,Mokhtar,Falster,Engineer,1993-04-15,43388,1
475396,Xiahua,Fiutem,Staff,1986-09-28,53037,1
475403,Freyja,Otillio,Senior Engineer,2000-06-05,41946,1
475426,Vidya,Eugenio,Senior Engineer,1997-07-01,42708,1
475448,Ingemar,Lorys,Senior Staff,2000-06-23,93307,1
475451,Kinh,Rousseau,Technique Leader,1987-06-19,47082,1
475462,Bikash,Marquardt,Senior Staff,1995-10-01,67857,1
475463,Kendra,Kawashima,Technique Leader,1987-04-09,40000,1
475468,Shigeu,Improta,Senior Engineer,1995-03-28,40000,1
475475,Baruch,Lichtner,Senior Staff,1995-05-11,56172,1
475489,Fusako,Yurek,Engineer,1991-03-23,48756,1
475490,Piyush,Cyre,Senior Engineer,1990-05-26,57060,1
475493,George,Joslin,Senior Engineer,1998-08-24,62552,1
475506,Uwe,Kermarrec,Technique Leader,1988-02-26,59559,1
475508,Heng,Miculan,Senior Staff,1991-12-22,88331,1
475521,Magdalena,Hopewell,Senior Staff,1992-05-31,61805,1
475523,Tomoyuki,Socorro,Senior Engineer,1991-07-27,67923,1
475524,Tru,Beidas,Engineer,1993-11-29,48067,1
475546,Leucio,Uludag,Technique Leader,1988-06-09,44604,1
475553,Duangkaew,Schapiro,Staff,1986-11-07,40000,1
475564,Elgin,Gladwell,Senior Staff,1997-10-14,82894,1
475586,Nakhoon,Servi,Staff,1985-03-05,70122,1
475599,Mototsugu,Versino,Senior Engineer,1997-11-13,42357,1
475611,Sailaja,Bruckman,Senior Staff,1993-04-15,42275,1
475632,Mohamadou,Angiulli,Senior Engineer,1994-12-04,53124,1
475634,Alagu,Alameldin,Senior Engineer,1986-09-05,40000,1
475639,Maha,Ranka,Staff,1999-01-06,64444,1
475641,Girolamo,Azevdeo,Senior Staff,1987-05-05,54645,1
475651,Poorav,Gubsky,Senior Engineer,1991-05-27,62410,1
475652,Clyde,Zuberek,Senior Engineer,1992-03-31,40000,1
475657,Shahid,Constantine,Senior Engineer,1999-09-25,40000,1
475663,Mamdouh,Borstler,Senior Engineer,1993-05-01,42884,1
475666,Kazuhiko,Veevers,Senior Staff,1992-04-14,81764,1
475670,Hitomi,Billawala,Engineer,1996-09-10,56363,1
475671,Sangeeta,Rosar,Senior Engineer,1992-03-12,59781,1
475676,Bowen,Vakili,Senior Engineer,2000-04-23,45586,1
475681,Dinkar,Kinley,Senior Engineer,1994-03-08,54024,1
475686,Elrique,Reeken,Senior Staff,1994-07-25,59001,1
475687,Aimee,Anandan,Senior Engineer,1995-09-03,81378,1
475692,Inderjeet,Crabtree,Engineer,1995-11-08,50693,1
475706,Yannik,Marrakchi,Senior Engineer,1994-03-01,61514,1
475707,Randy,Kaltofen,Senior Engineer,1994-04-27,41645,1
475719,Gererd,Kaiserswerth,Senior Engineer,1996-10-25,58799,1
475722,Greger,Boudaillier,Senior Engineer,1996-12-03,40000,1
475725,Bokyung,Khalid,Senior Staff,2001-05-02,40000,1
475737,Zhiguo,Norsworthy,Engineer,1998-11-23,40000,1
475746,Tze,Tsunoo,Senior Engineer,1998-04-29,52207,1
475756,Susumu,Ballarin,Senior Engineer,2000-05-01,44916,1
475757,Tommaso,Mayerwieser,Senior Staff,1994-09-23,76276,1
475760,Billur,Hockney,Senior Engineer,1991-12-05,62078,1
475767,Renee,Jansch,Engineer,1994-06-04,40000,1
475769,Kazuhisa,Ritzmann,Senior Staff,1993-04-02,68794,1
475774,Vincent,Coombs,Technique Leader,1998-01-25,40000,1
475779,Marek,Armand,Assistant Engineer,1987-01-14,64543,1
475781,Chinhyun,Plump,Staff,1998-11-16,73661,1
475809,Parke,Stifter,Senior Engineer,1991-05-19,71852,1
475814,Yannik,Rodier,Senior Engineer,1996-05-04,82064,1
475816,Tonny,Siksek,Senior Staff,1985-11-20,76834,1
475817,Djelloul,Stassinopoulos,Senior Engineer,2000-06-03,51376,1
475820,Cedric,Erol,Senior Engineer,1985-06-22,40000,1
475841,Serenella,Krychniak,Staff,1985-03-22,56289,1
475847,Felicidad,Georgakopoulos,Staff,1999-05-01,89055,1
475860,Brigham,Broomell,Senior Staff,1995-05-08,80427,1
475866,Akemi,Lunt,Staff,1994-02-17,63733,1
475867,Vincent,Conti,Senior Engineer,1992-04-20,57222,1
475868,Taiji,Molenkamp,Senior Engineer,1996-05-07,40000,1
475871,Ziya,Demke,Senior Engineer,1996-04-21,41972,1
475880,Szabolcs,Tetzlaff,Senior Staff,1993-03-29,58031,1
475882,Duke,Marzano,Senior Engineer,1995-08-22,40000,1
475886,Adam,Vecchio,Senior Staff,1992-01-12,86937,1
475897,Manibrata,Iacovou,Engineer,1997-02-15,42237,1
475917,Urs,Narahari,Senior Staff,1994-08-02,40000,1
475928,Ramzi,Magliocco,Senior Engineer,1995-04-04,40000,1
475933,Yechiam,Streng,Technique Leader,1988-04-18,40000,1
475934,Arch,Munoz,Technique Leader,1987-08-29,55942,1
475947,Kwangjo,Chimia,Engineer,1997-09-11,44202,1
475949,Stamatina,Kitsuregawa,Senior Engineer,1992-10-01,41531,1
475957,Yishay,Schapiro,Senior Staff,1997-10-24,45529,1
475959,Wuxu,Knightly,Staff,1992-08-23,61530,1
475961,Udaiprakash,Gustavson,Senior Engineer,1991-05-07,50849,1
475962,Rasiah,Steenbeek,Senior Staff,1995-01-24,92001,1
475967,Francesca,Merle,Senior Staff,1996-01-03,44836,1
475972,Huican,Zambonelli,Senior Staff,1991-05-16,77235,1
476008,Uriel,Puoti,Senior Staff,1986-01-21,50511,1
476023,Perry,Shihab,Staff,1995-01-21,82988,1
476036,Janalee,Murthy,Senior Engineer,1993-07-20,40000,1
476042,Constantijn,Uhrig,Staff,1995-04-18,65865,1
476057,Charlene,Perna,Senior Engineer,1992-02-07,40000,1
476081,Danny,Dehkordi,Engineer,1995-08-16,66205,1
476082,Youngkon,Vesna,Senior Engineer,1992-05-30,40000,1
476083,Chiradeep,Garigliano,Senior Engineer,2000-12-21,43847,1
476097,Arnould,Raoux,Senior Engineer,1998-05-02,62076,1
476105,Flemming,Stamatiou,Senior Engineer,1994-08-20,40000,1
476106,Guiseppe,Mitsuhashi,Senior Staff,1986-09-21,67080,1
476116,Falguni,Honiden,Engineer,1988-07-19,40000,1
476132,Toney,Pardalos,Senior Staff,1994-08-01,40000,1
476146,Masali,Legleitner,Senior Staff,1998-02-15,40000,1
476158,Bodh,Serre,Senior Engineer,1992-04-23,57570,1
476162,Lunjin,Danner,Assistant Engineer,1988-09-30,40000,1
476165,Mads,Demke,Senior Staff,1998-03-19,40000,1
476166,Subhada,Quittner,Senior Staff,1995-10-29,102411,1
476178,Piyawadee,Chimia,Senior Staff,1992-12-07,40000,1
476180,Basant,Lueh,Senior Staff,1992-12-19,57236,1
476181,Younwoo,Zumaque,Senior Engineer,1996-11-10,40000,1
476184,Shahid,Hofman,Senior Staff,1998-04-23,47285,1
476197,Vivian,Heijenga,Senior Engineer,1992-01-20,63253,1
476203,Ohad,Mateescu,Senior Staff,1992-02-15,45056,1
476222,Kristian,Mellouli,Senior Staff,1991-07-20,70325,1
476224,Alejandra,dAstous,Senior Staff,1994-08-16,43045,1
476229,Pintsang,Haddadi,Staff,1997-04-26,40000,1
476244,Shem,Krone,Senior Engineer,1989-08-14,42428,1
476282,Ohad,Mullainathan,Senior Engineer,1999-02-24,71147,1
476290,Roded,Junot,Senior Staff,1995-11-13,40000,1
476309,Tsz,Vadhan,Senior Staff,1990-07-05,51732,1
476311,Mihalis,McFarlan,Senior Engineer,1994-10-09,43981,1
476315,Sushant,Angelopoulos,Technique Leader,1987-11-24,40000,1
476319,Toshimi,Hiyoshi,Senior Staff,1994-10-09,64373,1
476329,Oldrich,Vilarrasa,Senior Engineer,1995-03-15,41177,1
476345,Mang,Gubsky,Engineer,1998-03-28,70484,1
476347,Bojan,Morrow,Senior Staff,1998-11-09,48995,1
476353,Mads,Veeraraghavan,Senior Staff,1993-09-20,40000,1
476354,Arto,Vidal,Senior Engineer,1996-01-07,53353,1
476364,Yongmao,Takanami,Senior Staff,1992-06-08,71924,1
